CustomerID,Gender,SeniorCitizen,TenureMonths,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,MonthlyCharges,TotalCharges,SupportTickets,PaymentDelays,Churn
CUST-13980,Female,0,36,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,Yes,29.86,1117.81,2,1,No
CUST-13981,Male,0,23,One year,Yes,Electronic check,Fiber optic,Yes,No,33.61,807.99,0,2,Yes
CUST-13982,Female,0,40,Two year,Yes,Mailed check,No,No,Yes,75.37,3052.35,0,2,No
CUST-13983,Female,0,5,One year,No,Electronic check,Fiber optic,Yes,No,28.57,166.09,3,1,No
CUST-13984,Female,0,34,Two year,Yes,Electronic check,Fiber optic,No,No,38.56,1369.71,1,2,No
CUST-13985,Female,0,24,Two year,Yes,Bank transfer (automatic),No,Yes,No,41.84,890.58,0,0,No
CUST-13986,Female,1,17,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,Yes,62.86,1111.31,2,1,Yes
CUST-13987,Male,0,71,Month-to-month,Yes,Mailed check,DSL,No,No,22.83,1719.7,1,0,Yes
CUST-13988,Male,0,22,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,Yes,68.48,1475.47,1,2,Yes
CUST-13989,Female,0,15,Two year,Yes,Credit card (automatic),DSL,Yes,No,111.58,1637.01,1,1,Yes
CUST-13990,Female,0,15,Month-to-month,No,Electronic check,Fiber optic,Yes,No,20.71,374.97,3,3,Yes
CUST-13991,Male,0,25,Two year,Yes,Bank transfer (automatic),Fiber optic,Yes,No,81.66,1995.16,2,1,No
CUST-13992,Female,0,53,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,102.25,5385.91,2,1,No
CUST-13993,Male,0,21,Month-to-month,No,Mailed check,No,Yes,No,49.65,1051.15,0,1,No
CUST-13994,Female,1,66,Month-to-month,No,Mailed check,DSL,Yes,Yes,31.47,2037.07,1,1,No
CUST-13995,Female,0,32,Month-to-month,No,Credit card (automatic),Fiber optic,No,Yes,22.61,767.27,0,1,No
CUST-13996,Female,0,21,Two year,Yes,Bank transfer (automatic),DSL,No,Yes,82.96,1702.62,1,1,No
CUST-13997,Female,0,68,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,Yes,73.75,5033.03,1,0,No
CUST-13998,Female,0,44,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,Yes,41.29,1830.98,2,2,Yes
CUST-13999,Female,0,66,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,No,101.83,6803.97,1,2,Yes
CUST-14000,Female,0,14,Month-to-month,No,Bank transfer (automatic),DSL,No,Yes,92.17,1348.65,1,1,Yes
CUST-14001,Male,0,15,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,No,46.03,663.97,3,2,Yes
CUST-14002,Male,0,20,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,93.96,1815.98,0,0,Yes
CUST-14003,Male,0,34,Two year,Yes,Credit card (automatic),DSL,No,Yes,42.87,1499.48,0,1,Yes
CUST-14004,Female,0,36,Month-to-month,No,,Fiber optic,No,No,86.11,3067.29,2,0,Yes
CUST-14005,Female,0,9,Month-to-month,Yes,,Fiber optic,No,No,30.16,,1,0,No
CUST-14006,Female,0,71,One year,No,Credit card (automatic),No,No,Yes,87.82,6182.23,3,1,No
CUST-14007,Female,1,30,Month-to-month,Yes,Mailed check,No,No,Yes,42.25,1301.45,0,0,Yes
CUST-14008,Female,1,63,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,No,75.78,4741.82,1,1,No
CUST-14009,Female,0,35,Month-to-month,No,Bank transfer (automatic),No,No,Yes,35.58,1243.55,1,0,Yes
CUST-14010,Female,0,13,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,91.21,1184.75,0,1,Yes
CUST-14011,Male,0,46,One year,No,Mailed check,No,No,No,24.37,1130.2,2,0,No
CUST-14012,Female,1,56,Month-to-month,No,Electronic check,DSL,Yes,Yes,34.87,,1,0,Yes
CUST-14013,Male,0,9,One year,Yes,Electronic check,Fiber optic,No,Yes,36.76,318.7,2,0,Yes
CUST-14014,Male,0,36,Two year,No,Mailed check,Fiber optic,Yes,Yes,22.41,769.69,3,0,No
CUST-14015,Female,0,3,Month-to-month,No,Electronic check,Fiber optic,Yes,Yes,93.12,186.38,1,0,Yes
CUST-14016,Female,1,19,Month-to-month,No,Electronic check,DSL,Yes,Yes,116.84,2225.09,2,0,Yes
CUST-14017,Male,0,28,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,96.48,2693.59,2,2,Yes
CUST-14018,Male,1,23,Month-to-month,Yes,Mailed check,DSL,Yes,No,104.74,2373.5,0,2,Yes
CUST-14019,Female,0,7,Two year,Yes,Bank transfer (automatic),DSL,No,Yes,18.85,135.08,2,0,No
CUST-14020,Female,0,14,One year,No,Mailed check,Fiber optic,No,No,30.1,464.2,3,0,No
CUST-14021,Male,0,46,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,No,74.43,3479.37,2,1,No
CUST-14022,Female,0,15,Month-to-month,No,Electronic check,No,Yes,No,116.53,1671.19,5,0,Yes
CUST-14023,Female,0,67,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,84.65,,1,2,Yes
CUST-14024,Female,0,15,One year,No,Bank transfer (automatic),No,Yes,Yes,55.85,885.8,0,0,Yes
CUST-14025,Male,1,51,One year,No,Mailed check,No,Yes,No,32.94,1759.74,0,0,No
CUST-14026,Male,0,8,One year,Yes,Electronic check,Fiber optic,No,Yes,33.61,228.02,2,0,No
CUST-14027,Male,0,69,Month-to-month,No,Mailed check,Fiber optic,Yes,No,54.71,3843.91,2,0,No
CUST-14028,Female,0,62,One year,No,Electronic check,DSL,Yes,No,89.99,5511.88,3,3,Yes
CUST-14029,Female,1,51,Month-to-month,No,Mailed check,No,Yes,Yes,21.45,1151.36,1,0,No
CUST-14030,Male,0,63,Month-to-month,No,Bank transfer (automatic),DSL,No,Yes,103.89,6530.98,0,1,No
CUST-14031,Male,1,68,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,112.88,7753.98,2,1,Yes
CUST-14032,Male,1,16,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,Yes,107.58,1698.08,1,0,Yes
CUST-14033,Female,0,24,One year,Yes,Mailed check,No,Yes,No,110.01,2624.75,4,1,Yes
CUST-14034,Male,0,6,Two year,Yes,Electronic check,Fiber optic,Yes,Yes,19.79,112.07,1,2,Yes
CUST-14035,Male,0,57,Month-to-month,No,Bank transfer (automatic),No,No,Yes,116.52,6564.79,1,1,No
CUST-14036,Female,0,31,Two year,No,Credit card (automatic),DSL,No,No,55.07,1619.05,2,0,No
CUST-14037,Female,1,6,Month-to-month,No,Credit card (automatic),DSL,No,Yes,105.61,659.17,1,0,Yes
CUST-14038,Female,0,29,One year,No,Electronic check,Fiber optic,Yes,No,37.02,1123.0,4,1,No
CUST-14039,Male,0,67,Two year,Yes,Mailed check,No,Yes,Yes,63.13,4260.09,0,1,Yes
CUST-14040,Female,0,3,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,No,22.69,22.69,1,2,Yes
CUST-14041,Female,0,28,Two year,Yes,Bank transfer (automatic),No,No,No,22.28,647.85,2,2,No
CUST-14042,Male,1,48,Month-to-month,No,Electronic check,No,Yes,No,113.05,5376.89,4,1,Yes
CUST-14043,Female,0,10,Month-to-month,No,Bank transfer (automatic),No,No,Yes,99.72,1017.58,2,1,Yes
CUST-14044,Male,0,33,One year,No,Electronic check,Fiber optic,Yes,No,71.5,2416.06,1,0,Yes
CUST-14045,Male,0,67,Two year,No,Electronic check,Fiber optic,No,No,71.06,4779.39,1,0,No
CUST-14046,Female,0,69,Two year,Yes,Mailed check,DSL,Yes,Yes,93.5,6524.93,5,0,No
CUST-14047,Female,0,12,One year,Yes,Electronic check,No,Yes,No,52.59,623.58,0,1,No
CUST-14048,Female,0,57,Month-to-month,Yes,Bank transfer (automatic),No,No,No,94.82,5393.91,2,1,Yes
CUST-14049,Female,0,44,Month-to-month,No,Electronic check,Fiber optic,Yes,No,66.99,2950.93,1,0,No
CUST-14050,Female,0,13,Two year,Yes,Bank transfer (automatic),DSL,Yes,Yes,82.36,1003.55,1,0,Yes
CUST-14051,Female,0,24,Month-to-month,No,Electronic check,DSL,No,Yes,115.22,2745.13,2,1,Yes
CUST-14052,Male,0,44,One year,Yes,Mailed check,No,Yes,No,65.62,2871.52,5,2,Yes
CUST-14053,Male,0,57,Month-to-month,Yes,Mailed check,DSL,No,Yes,60.3,3422.9,0,1,No
CUST-14054,Female,0,16,One year,No,Electronic check,No,Yes,No,109.28,1761.89,3,1,Yes
CUST-14055,Male,0,21,Month-to-month,No,Electronic check,Fiber optic,No,Yes,108.96,2214.14,1,1,Yes
CUST-14056,Female,0,51,Two year,No,Electronic check,Fiber optic,Yes,No,117.99,5960.21,0,1,Yes
CUST-14057,Male,0,21,One year,Yes,Mailed check,No,Yes,No,73.61,1602.41,1,2,No
CUST-14058,Male,0,60,Two year,Yes,Credit card (automatic),DSL,No,No,52.85,3070.64,2,1,No
CUST-14059,Male,1,51,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,42.41,2193.73,2,0,No
CUST-14060,Female,0,21,One year,Yes,Credit card (automatic),No,Yes,No,21.68,436.6,2,0,No
CUST-14061,Male,0,6,One year,No,Electronic check,Fiber optic,No,No,91.29,555.75,2,2,Yes
CUST-14062,Female,0,65,One year,Yes,Bank transfer (automatic),Fiber optic,No,Yes,41.71,2789.05,0,0,No
CUST-14063,Male,0,58,Two year,No,Mailed check,Fiber optic,Yes,Yes,79.22,4588.2,2,0,No
CUST-14064,Male,0,6,Month-to-month,Yes,Credit card (automatic),DSL,No,No,110.37,,0,1,Yes
CUST-14065,Male,0,65,Month-to-month,No,Credit card (automatic),DSL,Yes,Yes,113.75,7396.68,0,2,Yes
CUST-14066,Male,0,34,Month-to-month,No,Mailed check,Fiber optic,No,No,18.69,629.99,1,0,No
CUST-14067,Male,0,56,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,Yes,50.12,2795.06,0,0,No
CUST-14068,Female,0,3,Two year,Yes,Electronic check,Fiber optic,No,Yes,102.41,342.28,4,0,Yes
CUST-14069,Female,0,42,Month-to-month,No,Credit card (automatic),No,Yes,No,72.16,2994.14,2,1,No
CUST-14070,Male,0,62,Month-to-month,Yes,Electronic check,DSL,Yes,No,99.4,6106.2,1,2,No
CUST-14071,Male,0,6,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,104.01,627.78,0,2,Yes
CUST-14072,Male,0,6,Month-to-month,Yes,Bank transfer (automatic),DSL,No,Yes,62.73,386.02,0,1,Yes
CUST-14073,Male,1,63,Month-to-month,Yes,Credit card (automatic),DSL,Yes,No,54.33,3331.58,3,1,No
CUST-14074,Female,0,20,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,Yes,64.02,1279.88,0,1,Yes
CUST-14075,Male,0,21,Month-to-month,Yes,Electronic check,No,Yes,No,83.86,1699.72,2,0,No
CUST-14076,Female,1,2,Month-to-month,Yes,Mailed check,DSL,Yes,No,55.15,141.64,0,3,Yes
CUST-14077,Male,0,56,Two year,No,Bank transfer (automatic),Fiber optic,No,No,96.14,5293.66,2,1,Yes
CUST-14078,Female,0,10,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,109.1,1187.25,1,0,No
CUST-14079,Male,0,70,Month-to-month,No,Electronic check,DSL,No,No,46.62,3246.49,0,1,No
CUST-14080,Male,1,23,Two year,No,Bank transfer (automatic),Fiber optic,Yes,Yes,115.23,2607.04,3,2,Yes
CUST-14081,Female,1,30,One year,No,Credit card (automatic),No,No,No,80.83,2410.75,1,0,No
CUST-14082,Male,0,37,Two year,Yes,Mailed check,Fiber optic,No,No,106.51,3968.68,0,3,Yes
CUST-14083,Male,0,55,Two year,No,Mailed check,DSL,No,Yes,28.69,1622.47,4,1,No
CUST-14084,Male,0,49,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,43.53,2119.25,2,0,No
CUST-14085,Female,0,34,One year,No,Credit card (automatic),Fiber optic,No,Yes,50.51,1645.41,1,0,No
CUST-14086,Male,0,44,Month-to-month,No,Electronic check,DSL,No,No,48.68,2081.31,1,1,Yes
CUST-14087,Male,0,22,Month-to-month,No,Credit card (automatic),DSL,Yes,No,35.52,795.76,0,1,No
CUST-14088,Female,0,31,Two year,No,Credit card (automatic),DSL,No,Yes,105.5,3319.87,0,4,No
CUST-14089,Female,0,7,Month-to-month,Yes,Electronic check,DSL,Yes,No,60.32,478.11,1,0,No
CUST-14090,Female,0,21,One year,No,Electronic check,DSL,No,Yes,115.04,2424.24,0,1,No
CUST-14091,Male,0,16,One year,No,Credit card (automatic),Fiber optic,Yes,Yes,76.89,1278.6,0,1,No
CUST-14092,Male,0,20,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,32.16,738.82,0,2,No
CUST-14093,Male,1,43,Two year,No,Mailed check,No,Yes,Yes,73.11,3203.25,2,0,No
CUST-14094,Female,0,44,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,No,118.1,5242.5,0,1,Yes
CUST-14095,Male,0,47,Month-to-month,Yes,Electronic check,No,No,Yes,75.05,3487.02,4,0,No
CUST-14096,Male,0,19,Two year,No,Bank transfer (automatic),Fiber optic,Yes,No,18.44,398.49,2,0,No
CUST-14097,Female,0,48,Month-to-month,No,Mailed check,DSL,No,Yes,112.02,5400.02,2,1,No
CUST-14098,Female,1,69,One year,Yes,Electronic check,Fiber optic,No,No,41.86,2920.87,0,0,No
CUST-14099,Female,0,11,Month-to-month,Yes,Credit card (automatic),No,No,Yes,87.45,1025.01,1,4,Yes
CUST-14100,Female,0,29,Month-to-month,Yes,Credit card (automatic),DSL,Yes,No,70.02,2048.51,0,1,No
CUST-14101,Female,0,45,Two year,Yes,Mailed check,DSL,No,No,50.96,2288.07,1,2,No
CUST-14102,Male,0,68,One year,No,Electronic check,DSL,Yes,No,46.66,3119.39,3,1,No
CUST-14103,Female,0,36,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,Yes,111.59,4002.41,0,0,Yes
CUST-14104,Male,0,48,Month-to-month,Yes,Electronic check,DSL,No,No,109.9,5285.84,2,1,No
CUST-14105,Male,0,15,Two year,Yes,Bank transfer (automatic),DSL,No,Yes,69.82,1061.18,2,0,No
CUST-14106,Female,0,44,Month-to-month,No,Credit card (automatic),DSL,Yes,Yes,44.23,1958.31,1,0,No
CUST-14107,Female,0,67,Two year,Yes,Mailed check,Fiber optic,No,Yes,28.54,1960.16,2,0,No
CUST-14108,Female,1,40,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,33.99,1402.87,3,0,No
CUST-14109,Male,0,14,One year,No,Mailed check,Fiber optic,Yes,Yes,70.74,987.26,4,1,Yes
CUST-14110,Female,1,63,Two year,No,Mailed check,Fiber optic,No,Yes,49.19,3056.61,1,0,No
CUST-14111,Female,0,51,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,No,22.48,1165.65,1,1,Yes
CUST-14112,Female,0,58,One year,Yes,Bank transfer (automatic),DSL,Yes,No,63.99,3823.74,2,2,No
CUST-14113,Female,0,15,One year,Yes,Mailed check,Fiber optic,No,No,93.24,1414.66,2,0,Yes
CUST-14114,Female,0,65,One year,No,Credit card (automatic),DSL,Yes,No,107.87,6996.75,0,1,No
CUST-14115,Male,0,55,Month-to-month,No,Mailed check,Fiber optic,No,Yes,77.07,4265.64,0,0,No
CUST-14116,Male,0,10,One year,Yes,Electronic check,Fiber optic,No,Yes,90.94,939.19,1,1,No
CUST-14117,Male,0,42,One year,Yes,Electronic check,DSL,No,Yes,54.84,2332.51,0,1,No
CUST-14118,Female,0,11,Two year,Yes,Credit card (automatic),DSL,Yes,Yes,68.12,817.96,2,2,No
CUST-14119,Female,0,16,One year,No,Credit card (automatic),DSL,Yes,Yes,91.58,1484.58,3,1,Yes
CUST-14120,Female,0,19,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,No,91.38,1802.49,1,0,No
CUST-14121,Male,0,31,Two year,Yes,Electronic check,Fiber optic,No,Yes,60.91,1899.72,1,0,Yes
CUST-14122,Female,0,53,Month-to-month,No,Mailed check,No,No,No,72.89,3938.79,0,0,No
CUST-14123,Female,0,8,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,111.1,949.14,2,1,No
CUST-14124,Female,0,24,Month-to-month,No,Electronic check,Fiber optic,No,Yes,81.77,2008.57,1,1,Yes
CUST-14125,Male,0,8,Month-to-month,No,Electronic check,Fiber optic,No,Yes,82.83,702.1,1,0,Yes
CUST-14126,Female,0,48,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,97.1,4775.88,1,2,Yes
CUST-14127,Male,0,30,Month-to-month,No,Electronic check,No,Yes,No,29.83,948.73,1,1,No
CUST-14128,Female,0,58,Month-to-month,No,Bank transfer (automatic),No,Yes,No,70.8,4063.93,0,1,No
CUST-14129,Male,0,55,One year,Yes,,No,No,No,114.67,6319.15,4,2,Yes
CUST-14130,Male,0,62,Month-to-month,No,Credit card (automatic),No,No,Yes,54.6,3371.96,1,0,Yes
CUST-14131,Male,0,48,Month-to-month,No,Electronic check,DSL,No,No,47.89,2401.94,3,2,No
CUST-14132,Female,0,4,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,78.67,377.25,0,1,No
CUST-14133,Female,0,37,Month-to-month,Yes,Electronic check,No,Yes,No,40.47,1598.99,1,1,No
CUST-14134,Male,0,8,Month-to-month,Yes,,Fiber optic,Yes,No,74.12,554.96,0,1,No
CUST-14135,Male,0,1,One year,Yes,Mailed check,No,Yes,Yes,33.89,88.97,1,0,No
CUST-14136,Female,1,70,Two year,Yes,Mailed check,DSL,No,No,76.52,5288.17,2,0,No
CUST-14137,Female,0,47,Two year,No,Credit card (automatic),Fiber optic,Yes,Yes,78.79,3623.52,0,1,No
CUST-14138,Male,0,5,Two year,No,Mailed check,,No,Yes,60.3,281.65,1,1,No
CUST-14139,Female,0,50,Month-to-month,No,Electronic check,Fiber optic,Yes,Yes,56.72,2911.62,0,0,No
CUST-14140,Female,0,24,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,Yes,42.92,980.45,1,2,No
CUST-14141,Female,0,47,Month-to-month,No,Credit card (automatic),DSL,Yes,No,51.51,2420.13,2,1,Yes
CUST-14142,Female,0,18,One year,Yes,Electronic check,Fiber optic,No,Yes,68.33,1289.38,1,0,No
CUST-14143,Male,1,28,Month-to-month,Yes,Mailed check,No,No,Yes,43.14,1250.24,2,0,No
CUST-14144,Female,0,5,One year,Yes,Bank transfer (automatic),Fiber optic,Yes,No,96.92,595.41,3,2,Yes
CUST-14145,Female,0,30,Month-to-month,Yes,Bank transfer (automatic),DSL,No,No,89.51,2685.47,0,0,No
CUST-14146,Male,1,1,Month-to-month,No,Mailed check,DSL,Yes,No,45.32,45.32,0,1,Yes
CUST-14147,Male,1,46,Two year,Yes,Electronic check,No,No,No,28.04,1235.12,1,1,No
CUST-14148,Female,0,69,One year,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,18.27,1242.23,3,1,No
CUST-14149,Female,1,31,Two year,No,Bank transfer (automatic),,Yes,No,78.22,2369.64,1,1,No
CUST-14150,Female,0,70,One year,No,Mailed check,DSL,Yes,No,39.49,2674.48,1,0,No
CUST-14151,Female,1,56,Two year,Yes,Bank transfer (automatic),No,No,Yes,19.51,1190.73,1,0,No
CUST-14152,Male,0,28,One year,No,Bank transfer (automatic),No,No,Yes,54.34,1523.97,2,1,No
CUST-14153,Male,0,16,Two year,No,Bank transfer (automatic),DSL,Yes,No,114.93,1968.45,1,0,No
CUST-14154,Male,0,54,Month-to-month,Yes,Credit card (automatic),DSL,No,Yes,87.59,4687.9,0,1,Yes
CUST-14155,Female,0,53,One year,No,Electronic check,No,Yes,No,104.46,5514.94,5,1,Yes
CUST-14156,Female,0,12,One year,Yes,Electronic check,Fiber optic,No,No,32.8,354.83,1,1,No
CUST-14157,Female,0,20,Month-to-month,No,,No,Yes,Yes,25.62,480.36,0,1,No
CUST-14158,Female,0,34,Two year,No,Electronic check,Fiber optic,Yes,Yes,19.41,703.62,2,1,No
CUST-14159,Male,0,53,Two year,No,Bank transfer (automatic),Fiber optic,Yes,Yes,114.29,6085.69,1,1,No
CUST-14160,Male,0,64,Month-to-month,No,Electronic check,Fiber optic,Yes,Yes,48.42,3142.65,1,0,No
CUST-14161,Female,0,23,Month-to-month,Yes,Credit card (automatic),No,Yes,No,64.43,1549.0,0,0,Yes
CUST-14162,Male,0,27,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,No,57.9,1618.67,2,1,Yes
CUST-14163,Female,0,17,Two year,Yes,Bank transfer (automatic),DSL,No,Yes,91.66,1507.8,2,1,Yes
CUST-14164,Female,1,48,One year,Yes,Credit card (automatic),DSL,No,No,49.4,2345.01,4,1,Yes
CUST-14165,Male,0,21,Month-to-month,No,Credit card (automatic),No,No,Yes,72.06,1519.33,0,0,No
CUST-14166,Female,0,50,Month-to-month,No,Electronic check,Fiber optic,Yes,No,118.31,6101.89,3,0,Yes
CUST-14167,Female,0,40,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,62.88,2553.82,3,0,Yes
CUST-14168,Male,0,3,One year,No,Electronic check,Fiber optic,Yes,No,73.65,226.28,0,0,No
CUST-14169,Female,0,17,Month-to-month,No,Credit card (automatic),DSL,No,No,68.75,1202.41,3,3,Yes
CUST-14170,Female,0,61,Month-to-month,Yes,Electronic check,DSL,Yes,No,98.97,6007.01,1,1,No
CUST-14171,Male,0,50,One year,No,Mailed check,DSL,No,No,45.07,2266.62,4,1,Yes
CUST-14172,Female,0,6,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,35.38,260.01,3,1,Yes
CUST-14173,Male,0,28,Month-to-month,No,Credit card (automatic),Fiber optic,No,Yes,94.04,2631.67,2,2,Yes
CUST-14174,Female,0,72,Month-to-month,No,Credit card (automatic),No,Yes,Yes,60.02,4283.61,1,1,No
CUST-14175,Male,1,55,Month-to-month,No,Mailed check,No,No,No,110.08,6050.51,1,1,Yes
CUST-14176,Male,0,58,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,Yes,82.99,4797.44,3,0,No
CUST-14177,Male,0,45,Two year,No,Mailed check,Fiber optic,No,No,74.97,3305.79,0,2,No
CUST-14178,Female,0,72,Two year,No,Credit card (automatic),DSL,No,No,25.33,1795.18,1,1,No
CUST-14179,Male,0,19,Two year,Yes,Bank transfer (automatic),DSL,No,No,91.66,1671.9,3,1,No
CUST-14180,Male,0,29,Two year,Yes,Mailed check,DSL,Yes,Yes,87.2,2466.96,4,1,No
CUST-14181,Male,0,23,Month-to-month,No,Mailed check,Fiber optic,No,No,82.58,1842.29,0,3,Yes
CUST-14182,Male,1,32,Month-to-month,No,Bank transfer (automatic),DSL,No,No,45.17,1493.11,2,2,Yes
CUST-14183,Male,0,10,Month-to-month,Yes,Mailed check,DSL,No,Yes,113.4,1208.46,1,0,Yes
CUST-14184,Female,0,49,Two year,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,50.58,2401.62,2,0,No
CUST-14185,Female,0,65,One year,Yes,Electronic check,Fiber optic,No,Yes,33.55,2259.76,2,1,No
CUST-14186,Female,0,29,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,No,117.46,3350.01,2,1,Yes
CUST-14187,Female,0,59,Month-to-month,No,Mailed check,Fiber optic,No,No,93.25,5539.09,1,2,No
CUST-14188,Female,0,45,Month-to-month,No,Electronic check,DSL,Yes,Yes,59.94,2710.23,0,3,No
CUST-14189,Female,0,67,Month-to-month,Yes,Credit card (automatic),DSL,Yes,No,112.31,7556.56,1,1,No
CUST-14190,Female,0,51,Two year,Yes,Credit card (automatic),DSL,Yes,No,27.41,,1,0,No
CUST-14191,Male,0,11,Month-to-month,No,Credit card (automatic),DSL,No,No,27.06,207.04,2,2,Yes
CUST-14192,Female,0,6,Two year,Yes,Mailed check,Fiber optic,No,Yes,86.84,480.89,2,1,No
CUST-14193,Male,0,67,Month-to-month,No,Electronic check,No,No,No,36.14,2442.72,1,1,No
CUST-14194,Male,0,62,One year,No,Bank transfer (automatic),DSL,No,Yes,110.42,6943.89,0,1,No
CUST-14195,Female,0,5,Two year,Yes,Credit card (automatic),Fiber optic,Yes,Yes,102.71,462.06,1,0,Yes
CUST-14196,Male,0,9,Two year,No,Credit card (automatic),No,No,Yes,49.04,436.42,1,0,No
CUST-14197,Male,0,28,Month-to-month,Yes,Electronic check,DSL,No,No,107.58,2974.79,1,0,No
CUST-14198,Male,0,38,Month-to-month,Yes,Electronic check,DSL,Yes,No,22.56,856.42,1,2,Yes
CUST-14199,Male,0,43,Month-to-month,No,Electronic check,Fiber optic,Yes,No,73.39,3059.23,3,0,Yes
CUST-14200,Female,0,21,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,112.27,2432.57,3,0,Yes
CUST-14201,Female,0,62,One year,Yes,Electronic check,Fiber optic,Yes,Yes,104.22,6462.84,3,0,No
CUST-14202,Female,0,46,Two year,No,Bank transfer (automatic),Fiber optic,No,No,54.04,2531.7,4,0,Yes
CUST-14203,Female,0,70,Month-to-month,Yes,Bank transfer (automatic),DSL,No,No,36.63,2552.49,1,0,No
CUST-14204,Female,0,38,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,Yes,39.41,1507.11,0,2,Yes
CUST-14205,Female,0,49,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,No,69.96,3484.48,2,0,No
CUST-14206,Female,1,39,Two year,Yes,Electronic check,Fiber optic,No,Yes,78.23,3057.56,2,2,Yes
CUST-14207,Female,0,71,Two year,No,Bank transfer (automatic),No,Yes,Yes,21.55,1538.44,1,1,No
CUST-14208,Female,0,30,Month-to-month,No,Credit card (automatic),DSL,Yes,Yes,59.81,1754.6,0,1,Yes
CUST-14209,Female,1,21,Month-to-month,Yes,Mailed check,DSL,Yes,Yes,101.7,2108.98,0,1,Yes
CUST-14210,Male,0,1,One year,Yes,Bank transfer (automatic),DSL,No,No,62.91,62.91,2,1,Yes
CUST-14211,Female,0,32,One year,Yes,Credit card (automatic),DSL,No,Yes,35.25,1091.1,2,0,No
CUST-14212,Male,0,8,Month-to-month,Yes,Credit card (automatic),DSL,No,Yes,114.21,976.24,2,6,Yes
CUST-14213,Male,0,69,Two year,No,Electronic check,Fiber optic,Yes,No,45.01,3196.12,2,0,No
CUST-14214,Male,1,30,Two year,No,Credit card (automatic),No,No,Yes,98.49,2892.34,1,0,Yes
CUST-14215,Male,0,8,One year,No,Bank transfer (automatic),Fiber optic,Yes,Yes,37.73,321.6,0,2,No
CUST-14216,Female,0,19,One year,Yes,Credit card (automatic),DSL,No,Yes,60.78,1138.94,1,2,No
CUST-14217,Male,0,59,Month-to-month,No,Credit card (automatic),DSL,Yes,Yes,67.54,4054.71,4,2,No
CUST-14218,Female,0,55,One year,Yes,Electronic check,DSL,Yes,No,68.56,3777.54,2,1,No
CUST-14219,Female,0,30,Month-to-month,Yes,,DSL,No,No,70.16,2104.43,1,0,Yes
CUST-14220,Male,0,36,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,No,40.86,1433.72,4,0,Yes
CUST-14221,Female,0,55,Month-to-month,No,Credit card (automatic),DSL,Yes,No,70.1,3778.91,0,1,No
